0.0059263385	-0.027013296	-0.004308375	-0.061127942	-0.036658324	-0.04722706	0.020865852	0.013081272	0.013264764	-0.059733726	0.07717632	0.012447651	0.03725313	-0.03970709	0.028508933	0.0067747226
0.080041215	0.07913817	0.046874154	-0.032644786	0.043606322	-0.006524396	0.03568907	0.020451244	-0.046376828	-0.007988431	-0.0033712368	0.033052437	0.04729952	-0.07532014	-0.0056845467	0.0016076043
-0.1950355	-0.21390323	-0.12170573	0.18538718	-0.15044355	0.17096134	-0.16199051	-0.19285135	0.1920375	0.22503461	0.07812842	-0.1611244	-0.2343051	0.16285233	-0.2067611	-0.20401354
-0.01800679	-0.024944147	-0.06678953	0.005942832	-0.07962426	-0.058546476	0.033475243	0.036525626	-0.0074077253	0.001049998	0.090237536	0.024089482	0.06354336	0.032033123	0.013045708	0.032589044
0.06897375	0.049868383	0.055407282	-0.10287634	0.00034427608	-0.08475913	0.077509284	0.058396466	0.020693522	-0.07357312	0.041409213	0.03538089	0.048750218	-0.06285613	0.098396	0.021230415
0.0058337636	0.06561856	0.031103292	-0.065280624	-0.04496979	-0.026629692	0.036568806	-0.023048379	0.0041047037	-0.0708739	0.0490309	0.055155646	0.0019573553	-0.047484335	0.04980706	0.033891235
-0.10758836	-0.1777494	-0.104886375	0.1303608	-0.09656422	0.13762134	-0.115434684	-0.15291567	0.15620944	0.10594618	0.11264047	-0.15060313	-0.19089805	0.16477716	-0.1969864	-0.10382362
0.06705711	0.05366694	0.012164712	-0.111973196	0.006237395	-0.064158276	0.090647176	0.12876692	-0.009656415	-0.08363185	-0.014961664	0.08554685	0.05837306	-0.10903461	0.117375985	0.09028662
0.113327056	0.10608687	0.02833265	-0.013972641	0.0700541	-0.08257965	0.052446917	0.016970795	-0.016819838	-0.049822435	-0.079130135	0.09305851	0.06331334	-0.08180343	0.08496946	0.04878154
0.11272264	0.06350822	0.06380989	-0.109852485	0.04869824	-0.10931529	0.11204108	0.03381186	-0.0010861751	-0.085750595	-0.026648596	0.015038973	0.028713694	-0.05186752	0.054796513	0.09874475
0.04800549	0.07257134	0.035038013	-0.030577118	0.011451189	0.00015935619	0.04015917	0.07486052	0.016518323	-0.07373789	0.009236371	0.020125123	0.01058485	-0.057292	0.019298859	0.05040025
-0.03134144	-0.08426296	-0.06597957	-0.0011165069	-0.020569427	0.075379565	-0.06476579	-0.054425526	0.005708861	0.058095373	0.11141297	-0.049243808	-0.055530325	0.032609105	-0.07381878	-0.037709523
0.08299491	0.008419063	0.066513866	-0.026198026	0.011902216	0.0009772503	0.08605215	0.07554691	0.030615568	-0.015423494	0.00035610987	0.008552449	0.037591636	-0.05494296	0.0080282055	0.0665801
0.86845917	0.7212522	0.76820415	-0.88119704	0.7227259	-0.7931493	0.8471647	0.7018474	-0.7368247	-0.8425663	-0.647017	0.75531113	0.81285274	-0.74760765	0.8222401	0.7549119
0.10704431	0.08346935	0.11631417	-0.048762858	0.074896835	-0.07452084	0.12146535	0.09735888	-0.119748764	-0.06768283	-0.06401815	0.11599581	0.06510429	-0.041927963	0.10344068	0.06652895
0.06038635	0.0928168	0.065486096	-0.05510664	0.079494424	-0.04296129	0.08193177	0.11064729	-0.07588432	-0.09242475	-0.06204855	0.07582719	0.12816168	-0.06505713	0.12919132	0.107191
-0.18749022	-0.18720283	-0.097896494	0.17390557	-0.0794983	0.14788674	-0.13194694	-0.1358907	0.16636617	0.22354694	0.016161215	-0.1679186	-0.1831738	0.14564185	-0.15787326	-0.17419758
-0.15094276	-0.0917755	-0.1262019	0.20556879	-0.09499254	0.18081196	-0.15897122	-0.12369116	0.17237538	0.11217416	0.10581012	-0.12977095	-0.10948791	0.13483974	-0.15891045	-0.13020483
-0.8835489	-0.82360417	-0.8826494	0.86214626	-0.773992	0.8549653	-0.9424816	-0.7456424	0.78691983	0.88230926	0.71246845	-0.8445398	-0.8951071	0.8683712	-0.9001938	-0.7746679
-0.67970985	-0.6488035	-0.6184614	0.6439797	-0.6281769	0.6375985	-0.70407844	-0.5256569	0.57011604	0.61281514	0.51215	-0.60869616	-0.62331015	0.6568437	-0.674706	-0.6420858
0.011605009	-0.009070774	-0.0051701055	-0.014152893	-0.037409253	-0.010323058	-0.09228075	0.025880966	0.035189733	0.085617885	0.012606381	-0.04640817	-0.0016038409	0.028127406	0.01150379	-0.02615277
0.15863279	0.17438081	0.080687836	-0.22408123	0.090952	-0.11513194	0.18832263	0.20274426	-0.14651683	-0.1731211	-0.0712046	0.18110466	0.18506801	-0.11706902	0.1732065	0.17358348
-0.1340108	-0.107946135	-0.054284744	0.15406767	-0.056647956	0.062374335	-0.15956832	-0.036636796	0.15305522	0.124094136	0.12606092	-0.1488682	-0.13878977	0.09948464	-0.08916705	-0.083045594
-0.12090381	-0.12101055	-0.14596386	0.14681354	-0.14893125	0.073653966	-0.103096195	-0.107984506	0.13006699	0.137345	0.22313748	-0.09677438	-0.10950664	0.09468864	-0.14731361	-0.13024552
-0.12799779	-0.060801264	-0.13704245	0.07678894	-0.12780954	0.14216691	-0.059538286	-0.0680054	0.09727122	0.057506293	0.12890571	-0.12781288	-0.1055526	0.13648067	-0.13008128	-0.107580476
-0.25018972	-0.18288821	-0.23507911	0.15591273	-0.15896122	0.23509824	-0.26225454	-0.20180652	0.19259591	0.19796298	0.14236039	-0.21460928	-0.19527496	0.21109474	-0.17580345	-0.2263605
-0.080559745	-0.058473095	-0.103141956	0.06903967	-0.10563466	0.049622227	-0.09668304	-0.04213835	0.029530598	0.042566758	0.115890004	-0.091095075	-0.059107296	0.046423282	-0.018457204	-0.075635195
-0.12836243	-0.1228981	-0.11933384	0.1617164	-0.08048182	0.13010402	-0.059314378	-0.13998489	0.12652059	0.13211602	0.13666102	-0.08949891	-0.12611115	0.13550833	-0.1428126	-0.094049394
0.11927592	0.10447279	0.028324533	-0.08181499	0.050808713	-0.11187098	0.11591629	0.046450753	-0.013553941	-0.05689367	-0.054354936	0.090461686	0.1026809	-0.02258052	0.043414973	0.022543285
0.030749066	0.11660298	0.099120684	-0.08947413	0.06398814	-0.11363962	0.041888505	0.031666882	-0.11477908	-0.093591824	-0.06429204	0.07542768	0.082363866	-0.10537999	0.102459185	0.088492595
-0.04522739	-0.00653002	-0.09818667	0.04481456	-0.13394167	0.07989497	-0.036561124	0.0043132454	0.044835895	0.05069448	0.11416272	-0.012034083	-0.05624803	0.08309158	-0.075289525	-0.08778944
0.20319267	0.15947154	0.1414031	-0.19313157	0.22459336	-0.22116497	0.20767748	0.14462298	-0.17424	-0.23743588	-0.15759005	0.22222365	0.18560946	-0.2150131	0.15922317	0.17311205
-0.26141346	-0.15451701	-0.24291973	0.2564078	-0.1777227	0.18271458	-0.16811863	-0.1875956	0.22370318	0.17099781	0.24024448	-0.26123017	-0.21419835	0.2542739	-0.21976288	-0.2708195
-0.1997369	-0.119401924	-0.18598178	0.15627484	-0.1456603	0.13526282	-0.1621117	-0.13964908	0.16947253	0.2048093	0.14363764	-0.13133651	-0.19240081	0.15216692	-0.18335743	-0.13371769
-0.34213147	-0.2795283	-0.2844106	0.24115969	-0.305864	0.24662712	-0.3021506	-0.26877865	0.24370337	0.2949802	0.34908128	-0.27844143	-0.3111936	0.32520524	-0.3381222	-0.29798558
-0.015467506	-0.042083856	-0.018130673	0.03038595	-0.016523669	0.037390083	-0.10480714	-0.009408562	0.028148854	0.10857872	0.06079299	-0.053199545	-0.075734414	0.03412312	-0.10403168	-0.08094436
-0.09943089	-0.05542693	-0.06719676	0.11103704	-0.0993747	0.06078782	-0.05882895	-0.030255524	0.07938111	0.0761892	0.10679463	-0.11255701	-0.1149351	0.08952342	-0.06655018	-0.12278741
0.15043832	0.1506818	0.16024192	-0.18526441	0.18192814	-0.13283981	0.17497012	0.14003405	-0.10357671	-0.086236805	-0.20257553	0.15915853	0.118146025	-0.10153609	0.1830608	0.10425394
-0.10233378	-0.10673062	-0.14432317	0.061647423	-0.111394584	0.06915733	-0.10661423	-0.08555181	0.08511889	0.04424586	0.083148316	-0.097369105	-0.13311109	0.05085258	-0.13630135	-0.03729492
0.3307019	0.3340401	0.2873565	-0.33569506	0.35585004	-0.36728716	0.35111514	0.3249861	-0.32945672	-0.35789433	-0.2443547	0.34877694	0.3190584	-0.30277857	0.29191235	0.31483307
0.098989435	0.11269633	0.04136482	-0.032714073	0.058894113	-0.10589056	0.11405198	0.09157438	-0.039788514	-0.07576797	-0.05025523	0.06807396	0.071837455	-0.08344124	0.116499014	0.10518007
-0.4810237	-0.41716096	-0.40670675	0.47161973	-0.47150415	0.44448546	-0.50707775	-0.36455685	0.4101283	0.4429435	0.42064857	-0.39809203	-0.47969463	0.4083162	-0.4554972	-0.48372686
-0.025984427	-0.09361641	-0.023241894	0.102676615	-0.059773292	0.09121444	-0.023437724	-0.053601753	0.037811425	0.015399379	0.050788444	-0.014849339	-0.065855674	0.033747137	-0.105145924	-0.0105450805
-0.064383075	-0.053015828	-0.059047826	0.07693273	-0.017876673	0.062470168	-0.02839811	-0.072400145	0.042115416	0.06256913	0.091799326	-0.04148008	-0.046846777	0.09012668	-0.06849111	0.013348668
0.046776306	0.066754535	-0.0041549276	-0.007934891	0.01498429	-0.018165084	-0.00072021375	0.051360723	-0.09407272	0.0029654806	-0.00010060367	0.048874713	0.07256998	-0.07615842	0.061372325	0.044427793
0.23131016	0.20986195	0.17516798	-0.29850513	0.22283563	-0.23336674	0.2775941	0.20977761	-0.19496903	-0.2780725	-0.17214902	0.2771375	0.27381462	-0.28025702	0.26630756	0.28567204
-0.102805555	-0.112519264	-0.059041265	0.06636528	-0.088965036	0.04126079	-0.036951642	-0.113751195	0.04926029	0.0955226	0.025649533	-0.044197127	-0.066649154	0.07878863	-0.0620589	-0.076392904
-0.8847922	-0.8126952	-0.8210738	0.9211869	-0.84060276	0.8290961	-0.8851668	-0.683853	0.77826536	0.87698454	0.750105	-0.8127817	-0.8693639	0.8132831	-0.8788825	-0.76790774
0.19625904	0.2467588	0.2797239	-0.2510914	0.21240388	-0.17984062	0.28785884	0.18589833	-0.27769193	-0.1973948	-0.19897567	0.21267179	0.19809224	-0.20425133	0.26695225	0.2438159
-0.09887624	-0.10363675	-0.101207614	0.16126034	-0.07747157	0.12115712	-0.13138096	-0.1200324	0.07719874	0.14772014	0.039676767	-0.11367125	-0.103149176	0.09956279	-0.073340885	-0.1053314
0.6201525	0.58394814	0.61941254	-0.61446226	0.5001296	-0.585758	0.6501693	0.54120326	-0.5765021	-0.6344937	-0.49645433	0.61945075	0.58834803	-0.55360126	0.5552516	0.60297316
